objName,objID,raMean,decMean,raMeanErr,decMeanErr,nDetections,randomID,projectionID,skyCellID,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,epochMean,nStackDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,gMeanApMag,gMeanApMagErr,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanKronMag,rMeanKronMagErr,rMeanApMag,rMeanApMagErr,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanKronMag,iMeanKronMagErr,iMeanApMag,iMeanApMagErr,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanKronMag,zMeanKronMagErr,zMeanApMag,zMeanApMagErr,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanKronMag,yMeanKronMagErr,yMeanApMag,yMeanApMagErr,yFlags,Ang Sep (')
b'PSO J103736.521-273501.676',b'74891594021219570',159.402054167,-27.5838916667,0.073,0.073,4,0.589249825654,750,12,444751872,53,b'10 37 36.522',b'-27 35 01.68',0.001,0.001,56110.1794329,4,3,1,0,0,0,1.0,21.883,0.004,20.6,0.165,20.899,0.048,16892216,0.7,21.292,0.118,19.781,0.081,20.33,0.118,16794168,,,,,,,,16416,,,,,,,,16416,,,,,,,,16416,0.641
b'PSO J103739.358-273606.644',b'74871594140668065',159.413945833,-27.6018472222,0.099,0.099,2,0.962266794371,750,1,310456320,37,b'',b'',,,56316.5548264,0,1,0,0,1,0,0.999,21.632,0.15,20.196,0.108,20.549,0.15,16777496,,,,,,,,0,,,,,,,,0,0.998,20.768,0.131,19.562,0.11,19.896,0.131,16777488,,,,,,,,0,0.646
b'PSO J103734.750-273557.539',b'74881593947941081',159.3947375,-27.5993166667,0.005,0.004,57,0.166951698407,750,12,503635968,60,b'10 37 34.750',b'-27 35 57.54',0.001,0.001,56064.5826042,20,11,10,8,15,13,1.0,18.918,0.006,18.906,0.015,18.834,0.014,115000,1.0,17.851,0.004,17.835,0.018,17.789,0.005,115000,1.0,17.387,0.007,17.286,0.025,17.308,0.01,115000,1.0,17.145,0.008,17.168,0.009,17.095,0.012,115000,0.999,16.969,0.012,17.019,0.015,16.943,0.013,115000,0.648
b'PSO J103734.660-273522.300',b'74891593943062897',159.394366667,-27.5895222222,0.117,0.117,2,0.332547031653,750,12,310456320,37,b'',b'',,,55257.3341782,0,1,0,0,1,0,0.999,21.865,0.163,20.274,0.098,20.797,0.163,16777496,,,,,,,,0,,,,,,,,0,0.995,20.789,0.166,19.336,0.115,19.745,0.166,16777496,,,,,,,,0,0.651
b'PSO J103734.410-273531.176',b'74881593933389950',159.393320833,-27.5919888889,0.112,0.112,2,0.472812640921,750,12,310456320,37,b'',b'',,,56447.6040856,0,0,1,0,1,0,,,,,,,,0,0.965,21.04,0.185,19.324,0.109,19.896,0.185,16777496,,,,,,,,0,0.97,20.678,0.14,19.443,0.107,19.755,0.14,16777496,,,,,,,,0,0.657
b'PSO J103734.498-273551.790',b'74881593936602987',159.393683333,-27.5977138889,0.029,0.037,34,0.941299446804,750,12,444915712,53,b'10 37 34.498',b'-27 35 51.79',0.001,0.001,56083.5652546,20,3,8,6,13,4,1.0,21.411,0.033,20.821,0.027,20.809,0.207,16892216,0.999,20.677,0.041,19.686,0.04,19.972,0.027,16892216,0.999,20.421,0.056,19.518,0.072,19.631,0.096,16892216,1.0,20.163,0.038,19.406,0.092,19.537,0.087,16892216,0.999,19.658,0.103,18.961,0.109,19.122,0.123,16892216,0.66
b'PSO J103734.601-273556.021',b'74881593940761495',159.394175,-27.5988944444,0.176,0.176,2,0.679124950132,750,12,268959744,32,b'',b'',,,56290.5767361,0,0,2,0,0,0,,,,,,,,0,0.594,21.153,0.175,20.988,0.248,20.878,0.054,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.663
b'PSO J103740.137-273524.618',b'74891594172252105',159.417183333,-27.5901722222,0.169,0.169,2,0.511256711102,750,11,310456320,37,b'',b'',,,56015.4091898,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.997,21.544,0.168,20.383,0.149,20.87,0.168,16777496,,,,,,,,24,,,,,,,,0,0.669
b'PSO J103739.737-273603.273',b'74871594155659215',159.415520833,-27.6009083333,0.158,0.158,2,0.767218842886,750,1,310456320,37,b'',b'',,,56358.4160185,0,0,2,0,0,0,,,,,,,,0,0.999,21.624,0.157,19.803,0.083,20.528,0.157,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.672
b'PSO J103740.346-273544.347',b'74881594180935504',159.418058333,-27.5956527778,0.151,0.151,2,0.235504835132,750,11,310456320,37,b'',b'',,,55276.4077083,0,1,0,0,1,0,0.998,21.68,0.15,20.245,0.107,20.566,0.15,16777496,,,,,,,,0,,,,,,,,0,0.55,19.542,0.292,,,,,4112,,,,,,,,0,0.677
b'PSO J103734.744-273516.663',b'74891593946554746',159.3947125,-27.5879583333,0.121,0.121,2,0.751782445006,750,12,310456320,37,b'',b'',,,55592.9489352,0,1,0,0,1,0,0.998,21.796,0.168,20.306,0.112,20.568,0.168,16777496,,,,,,,,0,,,,,,,,0,0.999,20.798,0.174,19.996,0.178,20.283,0.174,16777496,,,,,,,,0,0.681
b'PSO J103740.163-273554.326',b'74881594173562219',159.417295833,-27.5984222222,0.124,0.124,2,0.709208252569,750,11,176238592,21,b'10 37 40.171',b'-27 35 54.57',0.001,0.001,55428.1186921,1,1,0,0,1,0,0.999,22.006,0.171,20.661,0.13,21.117,0.171,16777528,,,,,,,,32,,,,,,,,32,0.998,20.86,0.179,19.558,0.141,20.003,0.179,16810296,,,,,,,,32,0.681
b'PSO J103737.577-273619.717',b'74871594063753957',159.406520833,-27.605475,0.146,0.146,2,0.514570100712,750,1,310456320,37,b'',b'',,,56752.3519097,0,0,1,1,0,0,,,,,,,,0,0.824,21.498,0.269,,,20.693,0.269,16781336,0.999,21.089,0.145,20.064,0.13,20.139,0.145,16777496,,,,,,,,0,,,,,,,,0,0.682
b'PSO J103737.443-273457.863',b'74901594060131090',159.405958333,-27.5827361111,0.148,0.148,2,0.832059150405,750,11,310456320,37,b'',b'',,,56005.414456,0,1,1,0,0,0,,,,,,,,24,0.998,21.293,0.147,19.455,0.082,20.052,0.147,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.686
b'PSO J103739.436-273608.980',b'74871594144947549',159.414266667,-27.6024944444,0.162,0.162,2,0.240777816848,750,1,302067712,36,b'',b'',,,56358.4274537,0,0,1,1,0,0,,,,,,,,0,1.0,21.597,0.161,20.257,0.119,20.605,0.161,16777496,0.763,20.525,0.41,,,20.159,0.41,4112,,,,,,,,0,,,,,,,,0,0.686
b'PSO J103735.109-273509.581',b'74891593963137096',159.396254167,-27.5859888889,0.008,0.008,71,0.974881711393,750,12,503635968,60,b'10 37 35.109',b'-27 35 09.58',0.001,0.001,56057.5243518,20,16,12,8,16,19,1.0,18.468,0.006,18.485,0.008,18.412,0.006,115000,1.0,17.234,0.004,17.177,0.015,17.19,0.003,115000,0.999,16.398,0.003,16.373,0.008,16.366,0.005,115000,1.0,16.001,0.003,16.003,0.009,15.977,0.003,115000,1.0,15.785,0.003,15.803,0.013,15.782,0.005,115000,0.692
b'PSO J103734.177-273537.124',b'74881593924127862',159.392354167,-27.5936416667,0.112,0.112,2,0.68063741427,750,12,310456320,37,b'',b'',,,56162.3805093,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.999,21.665,0.165,19.675,0.081,20.384,0.165,16777496,0.979,20.726,0.15,19.47,0.119,19.833,0.15,16777496,,,,,,,,0,0.696
b'PSO J103739.621-273607.488',b'74871594150017815',159.415054167,-27.6020611111,0.095,0.095,3,0.61436761321,750,1,310452224,37,b'',b'',,,56629.4329051,0,1,0,2,0,0,1.0,21.885,0.175,21.425,0.228,21.271,0.175,16777496,,,,,,,,0,0.999,21.023,0.092,19.511,0.092,19.992,0.157,16777496,,,,,,,,0,,,,,,,,0,0.698
b'PSO J103738.522-273617.997',b'74871594103324219',159.410454167,-27.6049944444,0.112,0.112,2,0.369201716379,750,1,302067712,36,b'',b'',,,55769.6156829,0,0,1,1,0,0,,,,,,,,0,0.999,21.184,0.134,19.554,0.083,20.12,0.134,16777496,0.896,20.766,0.199,19.94,0.162,20.279,0.199,272,,,,,,,,0,,,,,,,,0,0.703
b'PSO J103740.549-273539.298',b'74881594189397207',159.4189,-27.5942472222,0.128,0.128,2,0.0569296051347,750,11,310456320,37,b'',b'',,,56005.414456,0,0,1,1,0,0,,,,,,,,0,0.999,21.124,0.127,20.117,0.122,20.423,0.127,16777496,0.639,20.825,0.202,20.682,0.203,20.27,0.202,16781336,,,,,,,,0,,,,,,,,0,0.716
b'PSO J103734.070-273541.813',b'74881593919316282',159.3919125,-27.59495,0.113,0.113,2,0.82836298256,750,12,310456320,37,b'',b'',,,56074.6237847,0,0,1,0,0,1,,,,,,,,0,0.597,21.57,0.167,19.747,0.087,20.459,0.167,16777752,,,,,,,,0,,,,,,,,0,0.998,19.539,0.153,18.225,0.116,18.498,0.153,16777496,0.721
b'PSO J103740.171-273601.160',b'74871594174269961',159.417329167,-27.6003222222,0.117,0.117,2,0.383800517194,750,1,176238592,21,b'10 37 40.205',b'-27 36 00.27',0.001,0.001,56018.5532755,1,1,0,1,0,0,0.999,21.887,0.167,20.259,0.105,20.743,0.167,16777528,,,,,,,,32800,0.999,20.737,0.163,18.82,0.08,19.466,0.163,16777528,,,,,,,,32,,,,,,,,32,0.733
b'PSO J103740.323-273557.745',b'74881594181011036',159.417958333,-27.5993694444,0.12,0.12,2,0.279744119644,750,11,444674048,53,b'10 37 40.279',b'-27 35 57.69',0.001,0.001,56039.5752199,1,0,0,2,0,0,,,,,,,,16416,,,,,,,,16416,0.999,21.199,0.165,19.311,0.087,20.012,0.165,16892216,,,,,,,,16416,,,,,,,,16416,0.736
b'PSO J103739.601-273611.322',b'74871594148276335',159.41485,-27.603175,0.081,0.081,5,0.24715215177,750,1,310534144,37,b'',b'',,,56348.3083565,0,1,2,1,0,1,0.998,21.843,0.153,20.57,0.111,20.92,0.153,16777496,0.999,21.614,0.053,19.77,0.323,20.607,0.131,16777496,0.999,21.238,0.171,19.514,0.095,20.166,0.171,16777496,,,,,,,,0,0.725,19.935,0.227,19.756,0.201,19.455,0.227,4120,0.737
b'PSO J103740.542-273550.622',b'74881594189223418',159.418875,-27.5973944444,0.175,0.175,2,0.520279266425,750,11,302067712,36,b'',b'',,,56271.6715393,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.568,19.548,0.289,,,21.627,0.289,4112,0.999,18.687,0.174,18.314,0.25,18.084,0.174,16777488,0.741
b'PSO J103739.915-273607.289',b'74871594164188118',159.41625,-27.6020111111,0.106,0.106,2,0.917592677211,750,1,302067712,36,b'',b'',,,56682.5672569,0,0,1,0,1,0,,,,,,,,0,1.0,21.104,0.105,19.45,0.064,19.968,0.105,16777496,,,,,,,,0,0.734,21.089,0.263,,,21.794,0.263,4120,,,,,,,,0,0.744
b'PSO J103740.202-273602.397',b'74871594174959492',159.4174625,-27.6006638889,0.173,0.173,2,0.223574673034,750,1,302067712,36,b'',b'',,,55602.4669907,0,1,0,0,1,0,0.999,22.004,0.172,20.1,0.09,20.72,0.172,16777496,,,,,,,,0,,,,,,,,0,0.551,20.509,0.291,,,20.995,0.291,4120,,,,,,,,0,0.749
b'PSO J103740.520-273553.430',b'74881594188252476',159.418779167,-27.598175,0.158,0.158,2,0.536090385668,750,11,302067712,36,b'',b'',,,55276.4077083,0,1,1,0,0,0,0.999,21.738,0.157,20.251,0.105,20.613,0.157,16777496,0.734,21.657,0.3,21.116,0.223,21.064,0.3,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.749
b'PSO J103740.685-273534.755',b'74881594195718764',159.419470833,-27.5929861111,0.128,0.128,2,0.633196142161,750,11,310456320,37,b'',b'',,,55784.0290278,0,1,1,0,0,0,0.976,21.969,0.174,20.813,0.146,21.049,0.174,16777496,1.0,21.799,0.186,20.893,0.184,21.013,0.186,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.75
b'PSO J103740.017-273606.189',b'74871594168328355',159.4166875,-27.6017194444,0.109,0.109,2,0.50141274417,750,1,310456320,37,b'',b'',,,56400.359456,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.999,21.339,0.251,19.422,0.0,20.263,0.258,16777496,,,,,,,,0,,,,,,,,0,0.751
b'PSO J103734.045-273525.299',b'74891593918192000',159.391804167,-27.5903583333,0.116,0.116,2,0.372222671632,750,12,310456320,37,b'',b'',,,56343.6820486,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.998,21.54,0.167,19.869,0.103,20.457,0.167,16777496,0.999,21.017,0.159,19.294,0.098,19.827,0.159,16777496,,,,,,,,0,0.76
b'PSO J103736.680-273624.097',b'74871594026172512',159.402779167,-27.6066916667,0.183,0.183,2,0.641319163741,750,2,310456320,37,b'',b'',,,56015.4091898,0,0,1,1,0,0,,,,,,,,0,0.79,21.666,0.223,19.879,0.096,20.805,0.223,16781336,0.998,21.643,0.183,20.27,0.141,20.693,0.183,16777496,,,,,,,,0,,,,,,,,0,0.765
b'PSO J103735.374-273500.870',b'74901593974010021',159.39735,-27.5835638889,0.005,0.005,67,0.165726490473,750,12,1443160064,172,b'10 37 35.374',b'-27 35 00.87',0.001,0.001,56071.0020718,20,16,10,8,17,16,1.0,19.904,0.011,19.848,0.024,19.753,0.028,16892216,1.0,18.888,0.009,18.802,0.019,18.727,0.014,16892216,1.0,18.497,0.01,18.426,0.04,18.377,0.025,115000,1.0,18.305,0.008,18.296,0.019,18.207,0.023,115000,1.0,18.189,0.029,18.178,0.054,18.097,0.04,115000,0.767
b'PSO J103737.448-273452.631',b'74901594060742663',159.405979167,-27.5812861111,0.119,0.119,2,0.558118406272,750,11,310456320,37,b'',b'',,,55550.756088,0,2,0,0,0,0,0.998,21.851,0.158,20.05,0.085,20.569,0.158,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.773
b'PSO J103739.404-273616.362',b'74871594142634829',159.414129167,-27.6045416667,0.121,0.121,2,0.215080919876,750,1,310456320,37,b'',b'',,,56037.4040972,0,1,0,1,0,0,0.999,21.844,0.173,20.435,0.121,20.755,0.173,16777496,,,,,,,,0,0.999,21.201,0.168,19.563,0.104,20.219,0.168,16777496,,,,,,,,0,,,,,,,,0,0.776
b'PSO J103740.515-273558.383',b'74881594187140754',159.4187625,-27.59955,0.124,0.124,2,0.507942590404,750,11,302067712,36,b'',b'',,,55991.3012963,0,1,1,0,0,0,0.999,22.051,0.178,20.629,0.119,20.836,0.178,16777496,0.832,21.716,0.173,21.447,0.225,21.275,0.173,536,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.779
b'PSO J103740.511-273600.883',b'74881594187600007',159.418745833,-27.6002444444,0.12,0.12,2,0.600767606498,750,1,310456320,37,b'',b'',,,55821.9590972,0,1,1,0,0,0,0.999,21.871,0.178,20.35,0.118,20.775,0.178,16777488,0.999,21.449,0.162,19.93,0.112,20.325,0.162,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.797
b'PSO J103740.716-273554.917',b'74881594196501998',159.419604167,-27.5985861111,0.171,0.171,2,0.246067049211,750,11,302067712,36,b'',b'',,,56358.4160185,0,0,1,0,1,0,,,,,,,,0,0.999,21.705,0.17,20.303,0.125,20.784,0.17,16777496,,,,,,,,0,0.554,19.519,0.126,,,20.017,0.126,4120,,,,,,,,0,0.799
b'PSO J103735.160-273617.402',b'74871593963834472',159.39645,-27.6048305556,0.106,0.106,2,0.922195915992,750,2,310456320,37,b'',b'',,,55276.4045255,0,2,0,0,0,0,0.0,21.73,0.026,20.39,0.042,20.74,0.012,16777752,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.799
b'PSO J103735.396-273619.902',b'74871593974683546',159.397433333,-27.6055277778,0.123,0.123,2,0.39515001643,750,2,302067712,36,b'',b'',,,56174.8796759,0,0,0,1,0,1,,,,,,,,0,,,,,,,,0,0.998,21.567,0.169,20.276,0.137,20.699,0.169,16777496,,,,,,,,0,0.997,19.625,0.178,19.458,0.264,19.302,0.178,280,0.804
b'PSO J103738.950-273622.143',b'74871594122752971',159.4122125,-27.6061388889,0.072,0.072,6,0.464679009714,750,1,176316416,21,b'10 37 38.946',b'-27 36 22.34',0.001,0.001,56490.6870255,7,0,2,4,0,0,,,,,,,,32,1.0,21.493,0.104,19.957,0.118,20.435,0.065,16810296,0.998,21.115,0.182,19.867,0.174,20.098,0.122,16892216,,,,,,,,16416,,,,,,,,32,0.804
b'PSO J103734.527-273506.832',b'74891593938418024',159.393808333,-27.5852305556,0.149,0.149,2,0.00239952281341,750,12,302067712,36,b'',b'',,,55606.5217361,0,0,1,0,0,1,,,,,,,,0,0.998,20.954,0.148,19.722,0.121,19.954,0.148,16777496,,,,,,,,0,,,,,,,,0,0.848,19.913,0.181,20.213,0.269,19.847,0.181,4120,0.818
b'PSO J103736.195-273625.790',b'74871594008201662',159.400758333,-27.6071527778,0.053,0.057,16,0.0547940368343,750,2,444915712,53,b'10 37 36.193',b'-27 36 25.73',0.001,0.001,56262.8084144,16,0,3,4,8,1,,,,,,,,16416,1.0,21.598,0.18,20.822,0.211,20.858,0.15,16892216,0.999,20.867,0.057,20.153,0.141,20.285,0.112,16892216,0.999,20.368,0.07,19.878,0.184,19.92,0.125,115000,0.998,20.086,0.194,20.227,0.325,20.322,0.194,115000,0.819
b'PSO J103737.330-273628.136',b'74871594055620917',159.4055,-27.6078111111,0.016,0.01,50,0.464087213822,750,2,444915712,53,b'10 37 37.330',b'-27 36 28.14',0.001,0.001,56080.1135648,20,14,8,14,6,8,1.0,19.965,0.029,20.056,0.02,19.929,0.028,16892216,0.999,19.741,0.019,19.576,0.051,19.521,0.037,16892216,1.0,19.699,0.018,19.354,0.044,19.37,0.025,16892216,1.0,19.762,0.01,19.368,0.12,19.339,0.022,16892216,1.0,19.475,0.074,19.438,0.178,19.371,0.148,115000,0.819
b'PSO J103740.805-273555.782',b'74881594198531689',159.4199625,-27.5988194444,0.117,0.117,2,0.2721715125,750,11,310456320,37,b'',b'',,,56280.5309028,0,0,1,0,0,1,,,,,,,,0,0.75,21.482,0.15,20.779,0.17,20.685,0.15,16777752,,,,,,,,0,,,,,,,,0,0.999,19.389,0.184,18.802,0.222,18.738,0.184,16777496,0.822
b'PSO J103739.193-273622.300',b'74871594133742853',159.413254167,-27.6061916667,0.119,0.119,2,0.333321680625,750,1,310456320,37,b'',b'',,,55769.1360995,0,1,1,0,0,0,0.978,21.733,0.16,21.152,0.166,21.035,0.16,16777496,0.998,21.748,0.175,20.313,0.119,20.737,0.175,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.833
b'PSO J103741.041-273547.513',b'74881594210114482',159.42095,-27.5965277778,0.024,0.007,81,0.12279861525,750,11,436527104,52,b'10 37 41.042',b'-27 35 47.51',0.001,0.001,56020.7475116,20,16,14,16,18,17,1.0,18.447,0.005,18.473,0.012,18.401,0.013,115000,1.0,18.131,0.006,18.203,0.023,18.118,0.018,115000,0.999,18.02,0.005,17.954,0.02,17.906,0.015,16892216,1.0,18.002,0.006,18.032,0.024,17.951,0.015,115000,1.0,17.959,0.014,17.917,0.033,17.846,0.028,115000,0.837
b'PSO J103734.708-273616.371',b'74871593945534772',159.394591667,-27.6044944444,0.105,0.105,3,0.709414239702,750,2,1384198144,165,b'10 37 34.708',b'-27 36 16.37',0.001,0.001,56253.8023611,10,0,0,1,2,0,,,,,,,,16416,,,,,,,,114720,0.998,21.556,0.169,20.911,0.203,20.892,0.169,16892216,0.999,20.585,0.133,19.461,0.122,19.663,0.133,16892216,,,,,,,,16416,0.847
b'PSO J103734.632-273502.589',b'74891593942749449',159.39425,-27.58405,0.037,0.039,19,0.794296943391,750,12,176480256,21,b'10 37 34.634',b'-27 35 02.55',0.001,0.001,56059.1666319,12,0,1,3,14,1,,,,,,,,32,0.998,21.553,0.146,19.97,0.098,20.534,0.146,16777528,0.998,21.159,0.186,,,20.704,0.372,16892216,1.0,20.626,0.049,20.108,0.123,20.23,0.073,115000,0.998,19.784,0.165,19.005,0.166,19.244,0.165,16892216,0.849
b'PSO J103740.323-273612.383',b'74871594180266151',159.418016667,-27.6034388889,0.08,0.08,2,0.915602897215,750,1,268959744,32,b'',b'',,,55251.4513657,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.546,19.985,0.186,,,20.658,0.227,4112,,,,,,,,0,,,,,,,,0,0.871
b'PSO J103733.564-273556.070',b'74881593898541636',159.3898,-27.5989138889,0.049,0.064,12,0.198531069978,750,12,168091648,20,b'10 37 33.555',b'-27 35 56.27',0.001,0.001,56145.4321181,12,0,0,3,7,2,,,,,,,,32,,,,,,,,32,1.0,21.327,0.078,,,20.378,0.211,16892216,0.998,20.88,0.082,20.66,0.101,20.609,0.019,115000,0.999,19.869,0.106,,,19.358,0.067,115000,0.879
b'PSO J103740.732-273606.099',b'74871594196228301',159.419670833,-27.6016944444,0.13,0.13,2,0.723021630871,750,1,167849984,20,b'10 37 40.732',b'-27 36 06.65',0.001,0.001,56038.6408218,3,1,0,0,1,0,0.961,21.812,0.17,21.214,0.174,21.286,0.17,16777520,,,,,,,,114720,,,,,,,,16416,0.857,21.219,0.2,,,20.898,0.2,16696,,,,,,,,32,0.882
b'PSO J103736.431-273447.113',b'74901594017564518',159.401741667,-27.5797583333,0.026,0.037,42,0.389870339436,750,12,436527104,52,b'10 37 36.431',b'-27 34 47.11',0.001,0.001,55974.8991667,10,13,10,7,12,0,1.0,21.269,0.041,21.117,0.087,21.04,0.103,115000,1.0,20.74,0.033,20.483,0.09,20.405,0.067,16892216,0.999,20.701,0.038,20.551,0.084,20.425,0.073,115000,1.0,20.542,0.014,20.531,0.104,20.459,0.074,115000,,,,,,,,114720,0.886
b'PSO J103733.437-273525.499',b'74891593893681716',159.389266667,-27.5904083333,0.109,0.109,2,0.277419206013,750,12,310456320,37,b'',b'',,,55388.8134259,0,1,1,0,0,0,0.999,21.537,0.142,19.991,0.09,20.31,0.142,16777496,0.622,21.102,0.17,19.563,0.11,19.902,0.17,16777752,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.889
b'PSO J103739.888-273620.135',b'74871594163543665',159.4161625,-27.6056083333,0.164,0.164,2,0.797271479664,750,1,302067712,36,b'',b'',,,56682.5783449,0,0,1,1,0,0,,,,,,,,0,1.0,21.552,0.163,21.275,0.223,21.258,0.163,280,0.845,21.076,0.233,20.89,0.28,20.952,0.233,4112,,,,,,,,0,,,,,,,,0,0.893
b'PSO J103733.984-273614.760',b'74871593917105318',159.39155,-27.6040944444,0.034,0.034,20,0.127733016506,750,2,436527104,52,b'10 37 33.990',b'-27 36 14.72',0.001,0.001,56132.6663657,12,0,0,4,10,6,,,,,,,,16416,,,,,,,,16416,1.0,21.3,0.01,21.127,0.101,20.934,0.099,16892216,0.999,20.458,0.053,20.335,0.147,20.218,0.092,115000,0.999,19.721,0.079,19.294,0.187,19.284,0.093,115000,0.949
b'PSO J103732.952-273540.300',b'74881593870576668',159.387245833,-27.594525,0.039,0.039,2,0.412686124828,750,12,302067712,36,b'',b'',,,56732.0760995,0,1,0,0,0,1,1.0,21.411,0.153,20.103,0.122,20.3,0.153,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.984,18.385,0.037,18.446,0.061,18.307,0.037,24,0.967
b'PSO J103734.892-273627.921',b'74871593954681083',159.395354167,-27.6077666667,0.036,0.045,16,0.683575791012,750,2,444915712,53,b'10 37 34.893',b'-27 36 27.92',0.001,0.001,56219.4986806,20,0,4,7,5,0,,,,,,,,114720,0.998,21.333,0.161,20.787,0.229,20.693,0.135,16892216,0.999,21.043,0.07,20.72,0.083,20.642,0.101,16892216,0.999,20.563,0.057,20.248,0.25,20.198,0.17,115000,,,,,,,,114720,0.977
b'PSO J103735.564-273633.062',b'74861593982649243',159.398145833,-27.609175,0.013,0.016,37,0.548036032867,750,2,436527104,52,b'10 37 35.564',b'-27 36 33.06',0.001,0.001,56288.8965278,20,3,8,13,9,4,0.999,21.68,0.167,21.56,0.085,21.32,0.137,16892216,1.0,20.601,0.036,20.575,0.166,20.455,0.094,115000,1.0,20.112,0.017,20.129,0.065,20.002,0.018,115000,0.999,19.847,0.028,19.831,0.06,19.724,0.07,115000,0.999,19.619,0.061,19.479,0.193,19.445,0.194,115000,0.981
b'PSO J103741.733-273547.214',b'74881594239624482',159.4238375,-27.5964472222,0.114,0.114,2,0.579669995773,750,11,310456320,37,b'',b'',,,56742.0425347,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,1.0,21.031,0.03,,,20.127,0.186,16777496,,,,,,,,0,,,,,,,,0,0.988
b'PSO J103739.323-273445.914',b'74901594138574958',159.413845833,-27.5794194444,0.061,0.061,2,0.265762667419,750,11,268959744,32,b'',b'',,,56358.4245718,0,0,2,0,0,0,,,,,,,,0,0.677,20.41,0.0,20.215,0.225,20.318,0.268,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.991
b'PSO J103741.696-273554.783',b'74881594237802012',159.423683333,-27.5985527778,0.11,0.11,2,0.706635762664,750,11,310456320,37,b'',b'',,,56752.3595486,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,1.0,21.151,0.082,19.258,0.257,19.912,0.125,16777496,,,,,,,,0,,,,,,,,0,1.006
b'PSO J103739.736-273630.204',b'74871594155250193',159.415583333,-27.608325,0.086,0.086,4,0.469233626937,750,1,1375887360,164,b'10 37 39.737',b'-27 36 30.20',0.001,0.001,55515.939456,8,1,1,2,0,0,1.0,21.815,0.172,20.85,0.164,20.808,0.172,16892216,0.999,21.027,0.166,19.481,0.103,19.606,0.166,16892216,0.998,21.589,0.323,23.139,0.0,21.861,0.0,115000,,,,,,,,114720,,,,,,,,16416,1.007
b'PSO J103741.861-273531.324',b'74881594243409870',159.424370833,-27.5920361111,0.12,0.12,2,0.146168834666,750,11,310456320,37,b'',b'',,,56740.5656713,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.998,21.123,0.154,19.324,0.092,20.033,0.189,16777496,,,,,,,,0,,,,,,,,0,1.015
b'PSO J103739.427-273444.213',b'74901594142785563',159.414245833,-27.5789472222,0.005,0.004,74,0.0536915148177,750,11,503635968,60,b'10 37 39.428',b'-27 34 44.21',0.001,0.001,55975.8972801,10,12,12,10,20,20,1.0,17.07,0.004,17.137,0.005,17.07,0.004,115000,1.0,16.439,0.005,16.515,0.005,16.44,0.006,115000,1.0,16.157,0.002,16.215,0.003,16.147,0.002,115000,0.999,16.018,0.004,16.081,0.006,16.016,0.007,115000,0.999,15.921,0.004,16.005,0.011,15.918,0.007,115000,1.026
b'PSO J103733.335-273611.151',b'74871593888936581',159.388845833,-27.6030916667,0.23,0.23,2,0.656583514676,750,2,302067712,36,b'',b'',,,56428.2463773,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.676,21.486,0.272,,,21.559,0.272,4120,0.937,20.073,0.23,,,19.817,0.23,280,1.032
b'PSO J103742.070-273523.688',b'74891594254052392',159.4252375,-27.5899083333,0.105,0.105,2,0.984997727894,750,11,1107374080,132,b'10 37 42.085',b'-27 35 23.77',0.001,0.001,55251.4518982,1,0,0,2,0,0,,,,,,,,32,,,,,,,,32,0.332,20.524,0.243,,,20.395,0.216,33328,,,,,,,,32,,,,,,,,32,1.083
